MatchID,RecTeam_Score,PullTeam_Score,RecTeam_Win_Prob,PullTeam_Win_Prob,RecTeam_Avg_Score,PullTeam_Avg_Score,RecTeam_RecToStartGame,SecondHalf,Time_StartofSim,Time_UntilCap,CapOn,OLE_Rate
0-2-80-1,0,2,0.29814,0.70186,11.316572,13.48894,1,0,5,80,0,0.63
1-2-80-1,1,2,0.39474,0.60526,12.21724,13.307028,1,0,5,80,0,0.63
2-2-80-1,2,2,0.502392,0.497608,13.041968,13.026132,1,0,5,80,0,0.63
3-2-80-1,3,2,0.6142,0.3858,13.73862,12.60016,1,0,5,80,0,0.63
4-2-80-1,4,2,0.720092,0.279908,14.283292,12.041792,1,0,5,80,0,0.63
5-2-80-1,5,2,0.807828,0.192172,14.633424,11.3408,1,0,5,80,0,0.63
6-2-80-1,6,2,0.88218,0.11782,14.850624,10.501384,1,0,5,80,0,0.63
7-2-80-1,7,2,0.93458,0.06542,14.957124,9.565128,1,0,5,80,0,0.63
8-2-80-1,8,2,0.967548,0.032452,15.002172,8.602928,1,1,5,80,0,0.63
9-2-80-1,9,2,0.985964,0.014036,15.00674,7.604876,1,1,5,80,0,0.63
10-2-80-1,10,2,0.995436,0.004564,15.004404,6.584912,1,1,5,80,0,0.63
11-2-80-1,11,2,0.998648,0.001352,15.002036,5.583864,1,1,5,80,0,0.63
12-2-80-1,12,2,0.999628,0.000372,15.000516,4.59202,1,1,5,80,0,0.63
13-2-80-1,13,2,0.999,0.001,0,0,1,1,5,80,0,0.63
14-2-80-1,14,2,0.999,0.001,0,0,1,1,5,80,0,0.63
0-3-80-1,0,3,0.20838,0.79162,10.823508,14.100016,1,0,5,80,0,0.63
1-3-80-1,1,3,0.294104,0.705896,11.768012,13.946584,1,0,5,80,0,0.63
2-3-80-1,2,3,0.39034,0.60966,12.61422,13.72162,1,0,5,80,0,0.63
3-3-80-1,3,3,0.503148,0.496852,13.387272,13.368796,1,0,5,80,0,0.63
4-3-80-1,4,3,0.617412,0.382588,14.011588,12.877696,1,0,5,80,0,0.63
5-3-80-1,5,3,0.726432,0.273568,14.472904,12.23178,1,0,5,80,0,0.63
6-3-80-1,6,3,0.821888,0.178112,14.772628,11.45018,1,0,5,80,0,0.63
7-3-80-1,7,3,0.894096,0.105904,14.923868,10.556704,1,0,5,80,0,0.63
8-3-80-1,8,3,0.944144,0.055856,14.9957,9.60448,1,1,5,80,0,0.63
9-3-80-1,9,3,0.97418,0.02582,15.008116,8.601868,1,1,5,80,0,0.63
10-3-80-1,10,3,0.989916,0.010084,15.007912,7.603028,1,1,5,80,0,0.63
11-3-80-1,11,3,0.996884,0.003116,15.003188,6.579608,1,1,5,80,0,0.63
12-3-80-1,12,3,0.999288,0.000712,15.001044,5.58432,1,1,5,80,0,0.63
13-3-80-1,13,3,0.999916,8.40E-05,15.00024,4.590884,1,1,5,80,0,0.63
14-3-80-1,14,3,0.999,0.001,0,0,1,1,5,80,0,0.63
0-4-80-1,0,4,0.136576,0.863424,10.194164,14.525392,1,0,5,80,0,0.63
1-4-80-1,1,4,0.201992,0.798008,11.150804,14.423712,1,0,5,80,0,0.63
2-4-80-1,2,4,0.284868,0.715132,12.049608,14.257368,1,0,5,80,0,0.63
3-4-80-1,3,4,0.3873,0.6127,12.889616,13.99306,1,0,5,80,0,0.63
4-4-80-1,4,4,0.502852,0.497148,13.615664,13.59862,1,0,5,80,0,0.63
5-4-80-1,5,4,0.623416,0.376584,14.197588,13.056616,1,0,5,80,0,0.63
6-4-80-1,6,4,0.739716,0.260284,14.616888,12.338184,1,0,5,80,0,0.63
7-4-80-1,7,4,0.834544,0.165456,14.855144,11.519532,1,0,5,80,0,0.63
8-4-80-1,8,4,0.906172,0.093828,14.973396,10.596168,1,1,5,80,0,0.63
9-4-80-1,9,4,0.953952,0.046048,15.00814,9.607272,1,1,5,80,0,0.63
10-4-80-1,10,4,0.981048,0.018952,15.013148,8.606588,1,1,5,80,0,0.63
11-4-80-1,11,4,0.993448,0.006552,15.006504,7.595876,1,1,5,80,0,0.63
12-4-80-1,12,4,0.9984,0.0016,15.00246,6.594088,1,1,5,80,0,0.63
13-4-80-1,13,4,0.999772,0.000228,15.000476,5.587236,1,1,5,80,0,0.63
14-4-80-1,14,4,0.999956,4.40E-05,15.000036,4.588872,1,1,5,80,0,0.63
0-5-80-1,0,5,0.084128,0.915872,9.426076,14.780824,1,0,5,80,0,0.63
1-5-80-1,1,5,0.127868,0.872132,10.381416,14.73048,1,0,5,80,0,0.63
2-5-80-1,2,5,0.191464,0.808536,11.330884,14.633616,1,0,5,80,0,0.63
3-5-80-1,3,5,0.276628,0.723372,12.24836,14.460044,1,0,5,80,0,0.63
4-5-80-1,4,5,0.379484,0.620516,13.067312,14.189444,1,0,5,80,0,0.63
5-5-80-1,5,5,0.504152,0.495848,13.790824,13.759148,1,0,5,80,0,0.63
6-5-80-1,6,5,0.631412,0.368588,14.339904,13.175592,1,0,5,80,0,0.63
7-5-80-1,7,5,0.753948,0.246052,14.722008,12.428344,1,0,5,80,0,0.63
8-5-80-1,8,5,0.848376,0.151624,14.918472,11.57386,1,1,5,80,0,0.63
9-5-80-1,9,5,0.919348,0.080652,15.000236,10.622376,1,1,5,80,0,0.63
10-5-80-1,10,5,0.963464,0.036536,15.015416,9.61188,1,1,5,80,0,0.63
11-5-80-1,11,5,0.98652,0.01348,15.012932,8.606504,1,1,5,80,0,0.63
12-5-80-1,12,5,0.996508,0.003492,15.004796,7.59802,1,1,5,80,0,0.63
13-5-80-1,13,5,0.999404,0.000596,15.001148,6.587888,1,1,5,80,0,0.63
14-5-80-1,14,5,0.999976,2.40E-05,15.000152,5.587788,1,1,5,80,0,0.63
0-6-80-1,0,6,0.046608,0.953392,8.528264,14.919232,1,0,5,80,0,0.63
1-6-80-1,1,6,0.075892,0.924108,9.513976,14.894412,1,0,5,80,0,0.63
2-6-80-1,2,6,0.117856,0.882144,10.49608,14.853288,1,0,5,80,0,0.63
3-6-80-1,3,6,0.181276,0.818724,11.464048,14.760352,1,0,5,80,0,0.63
4-6-80-1,4,6,0.262288,0.737712,12.3619,14.609504,1,0,5,80,0,0.63
5-6-80-1,5,6,0.371496,0.628504,13.184904,14.325024,1,0,5,80,0,0.63
6-6-80-1,6,6,0.503024,0.496976,13.908992,13.886308,1,0,5,80,0,0.63
7-6-80-1,7,6,0.644392,0.355608,14.475244,13.263236,1,0,5,80,0,0.63
8-6-80-1,8,6,0.769136,0.230864,14.816636,12.49854,1,1,5,80,0,0.63
9-6-80-1,9,6,0.86584,0.13416,14.968032,11.609548,1,1,5,80,0,0.63
10-6-80-1,10,6,0.933832,0.066168,15.019744,10.63744,1,1,5,80,0,0.63
11-6-80-1,11,6,0.97292,0.02708,15.019556,9.613728,1,1,5,80,0,0.63
12-6-80-1,12,6,0.992052,0.007948,15.010304,8.602064,1,1,5,80,0,0.63
13-6-80-1,13,6,0.998392,0.001608,15.002624,7.595972,1,1,5,80,0,0.63
14-6-80-1,14,6,0.999808,0.000192,15.000392,6.591132,1,1,5,80,0,0.63
0-7-80-1,0,7,0.022992,0.977008,7.57344,14.977052,1,0,5,80,0,0.63
1-7-80-1,1,7,0.038844,0.961156,8.56512,14.97136,1,0,5,80,0,0.63
2-7-80-1,2,7,0.066068,0.933932,9.569976,14.956504,1,0,5,80,0,0.63
3-7-80-1,3,7,0.106356,0.893644,10.564788,14.92382,1,0,5,80,0,0.63
4-7-80-1,4,7,0.165104,0.834896,11.514236,14.852652,1,0,5,80,0,0.63
5-7-80-1,5,7,0.249016,0.750984,12.433612,14.711124,1,0,5,80,0,0.63
6-7-80-1,6,7,0.362736,0.637264,13.29134,14.449452,1,0,5,80,0,0.63
7-7-80-1,7,7,0.507196,0.492804,14.041796,13.989008,1,0,5,80,0,0.63
8-7-80-1,8,7,0.66294,0.33706,14.618152,13.334552,1,1,5,80,0,0.63
9-7-80-1,9,7,0.784936,0.215064,14.890592,12.564404,1,1,5,80,0,0.63
10-7-80-1,10,7,0.882172,0.117828,15.007652,11.648164,1,1,5,80,0,0.63
11-7-80-1,11,7,0.948764,0.051236,15.032872,10.634888,1,1,5,80,0,0.63
12-7-80-1,12,7,0.98246,0.01754,15.020996,9.61816,1,1,5,80,0,0.63
13-7-80-1,13,7,0.996036,0.003964,15.006392,8.597448,1,1,5,80,0,0.63
14-7-80-1,14,7,0.999572,0.000428,15.000788,7.593916,1,1,5,80,0,0.63
0-8-80-1,0,8,0.013716,0.986284,7.008064,15.001092,1,1,5,80,0,0.63
1-8-80-1,1,8,0.024472,0.975528,8.012396,15.00174,1,1,5,80,0,0.63
2-8-80-1,2,8,0.04268,0.95732,9.016308,14.99782,1,1,5,80,0,0.63
3-8-80-1,3,8,0.071732,0.928268,10.013004,14.987276,1,1,5,80,0,0.63
4-8-80-1,4,8,0.116852,0.883148,10.996052,14.954316,1,1,5,80,0,0.63
5-8-80-1,5,8,0.183072,0.816928,11.947252,14.877604,1,1,5,80,0,0.63
6-8-80-1,6,8,0.275268,0.724732,12.840864,14.73388,1,1,5,80,0,0.63
7-8-80-1,7,8,0.392268,0.607732,13.63334,14.470968,1,1,5,80,0,0.63
8-8-80-1,8,8,0.530824,0.469176,14.271292,14.052768,1,1,5,80,0,0.63
9-8-80-1,9,8,0.672468,0.327532,14.706884,13.435704,1,1,5,80,0,0.63
10-8-80-1,10,8,0.802928,0.197072,14.956104,12.626452,1,1,5,80,0,0.63
11-8-80-1,11,8,0.901976,0.098024,15.04108,11.673136,1,1,5,80,0,0.63
12-8-80-1,12,8,0.963876,0.036124,15.0384,10.641612,1,1,5,80,0,0.63
13-8-80-1,13,8,0.990968,0.009032,15.014844,9.606576,1,1,5,80,0,0.63
14-8-80-1,14,8,0.998828,0.001172,15.00232,8.589616,1,1,5,80,0,0.63
0-9-80-1,0,9,0.005216,0.994784,5.999768,15.002804,1,1,5,80,0,0.63
1-9-80-1,1,9,0.010124,0.989876,7.010696,15.00482,1,1,5,80,0,0.63
2-9-80-1,2,9,0.018748,0.981252,8.015036,15.008316,1,1,5,80,0,0.63
3-9-80-1,3,9,0.034192,0.965808,9.025984,15.008364,1,1,5,80,0,0.63
4-9-80-1,4,9,0.061016,0.938984,10.0401,15.003272,1,1,5,80,0,0.63
5-9-80-1,5,9,0.102732,0.897268,11.0213,14.983596,1,1,5,80,0,0.63
6-9-80-1,6,9,0.16922,0.83078,12.004752,14.928988,1,1,5,80,0,0.63
7-9-80-1,7,9,0.26226,0.73774,12.926268,14.81554,1,1,5,80,0,0.63
8-9-80-1,8,9,0.382936,0.617064,13.731616,14.583612,1,1,5,80,0,0.63
9-9-80-1,9,9,0.534888,0.465112,14.397244,14.1616,1,1,5,80,0,0.63
10-9-80-1,10,9,0.68734,0.31266,14.822908,13.542652,1,1,5,80,0,0.63
11-9-80-1,11,9,0.82556,0.17444,15.027328,12.689536,1,1,5,80,0,0.63
12-9-80-1,12,9,0.926456,0.073544,15.068024,11.684148,1,1,5,80,0,0.63
13-9-80-1,13,9,0.978916,0.021084,15.033352,10.622516,1,1,5,80,0,0.63
14-9-80-1,14,9,0.996916,0.003084,15.006604,9.594256,1,1,5,80,0,0.63
0-10-80-1,0,10,0.001812,0.998188,5.001468,15.001264,1,1,5,80,0,0.63
1-10-80-1,1,10,0.003444,0.996556,6.005388,15.002964,1,1,5,80,0,0.63
2-10-80-1,2,10,0.006716,0.993284,7.00202,15.005844,1,1,5,80,0,0.63
3-10-80-1,3,10,0.01366,0.98634,8.014844,15.00962,1,1,5,80,0,0.63
4-10-80-1,4,10,0.02652,0.97348,9.027088,15.014372,1,1,5,80,0,0.63
5-10-80-1,5,10,0.04818,0.95182,10.027172,15.017664,1,1,5,80,0,0.63
6-10-80-1,6,10,0.087444,0.912556,11.047996,15.014936,1,1,5,80,0,0.63
7-10-80-1,7,10,0.150056,0.849944,12.04816,14.985912,1,1,5,80,0,0.63
8-10-80-1,8,10,0.242964,0.757036,12.995728,14.901308,1,1,5,80,0,0.63
9-10-80-1,9,10,0.374652,0.625348,13.859536,14.70636,1,1,5,80,0,0.63
10-10-80-1,10,10,0.537884,0.462116,14.530556,14.3002,1,1,5,80,0,0.63
11-10-80-1,11,10,0.707276,0.292724,14.947504,13.653528,1,1,5,80,0,0.63
12-10-80-1,12,10,0.853964,0.146036,15.093616,12.746492,1,1,5,80,0,0.63
13-10-80-1,13,10,0.95042,0.04958,15.069144,11.679084,1,1,5,80,0,0.63
14-10-80-1,14,10,0.9922,0.0078,15.01798,10.608444,1,1,5,80,0,0.63
0-11-80-1,0,11,0.001,0.999,0,0,1,1,5,80,0,0.63
1-11-80-1,1,11,0.000944,0.999056,4.996068,15.001076,1,1,5,80,0,0.63
2-11-80-1,2,11,0.002032,0.997968,6.011188,15.002816,1,1,5,80,0,0.63
3-11-80-1,3,11,0.004432,0.995568,7.006732,15.005008,1,1,5,80,0,0.63
4-11-80-1,4,11,0.009344,0.990656,8.020312,15.0093,1,1,5,80,0,0.63
5-11-80-1,5,11,0.019272,0.980728,9.022148,15.016336,1,1,5,80,0,0.63
6-11-80-1,6,11,0.03708,0.96292,10.043692,15.026508,1,1,5,80,0,0.63
7-11-80-1,7,11,0.070784,0.929216,11.067352,15.037012,1,1,5,80,0,0.63
8-11-80-1,8,11,0.128552,0.871448,12.091692,15.035928,1,1,5,80,0,0.63
9-11-80-1,9,11,0.22268,0.77732,13.089024,14.993792,1,1,5,80,0,0.63
10-11-80-1,10,11,0.361012,0.638988,13.996828,14.851964,1,1,5,80,0,0.63
11-11-80-1,11,11,0.541052,0.458948,14.70528,14.48012,1,1,5,80,0,0.63
12-11-80-1,12,11,0.731852,0.268148,15.083912,13.786248,1,1,5,80,0,0.63
13-11-80-1,13,11,0.89184,0.10816,15.137772,12.7662,1,1,5,80,0,0.63
14-11-80-1,14,11,0.97742,0.02258,15.047792,11.644516,1,1,5,80,0,0.63
0-12-80-1,0,12,0.001,0.999,0,0,1,1,5,80,0,0.63
1-12-80-1,1,12,0.001,0.999,0,0,1,1,5,80,0,0.63
2-12-80-1,2,12,0.00046,0.99954,4.99002,15.0008,1,1,5,80,0,0.63
3-12-80-1,3,12,0.001136,0.998864,6.006464,15.001652,1,1,5,80,0,0.63
4-12-80-1,4,12,0.00238,0.99762,7.005296,15.00344,1,1,5,80,0,0.63
5-12-80-1,5,12,0.00536,0.99464,8.00698,15.007144,1,1,5,80,0,0.63
6-12-80-1,6,12,0.011968,0.988032,9.025864,15.014024,1,1,5,80,0,0.63
7-12-80-1,7,12,0.025108,0.974892,10.041928,15.02852,1,1,5,80,0,0.63
8-12-80-1,8,12,0.051084,0.948916,11.058532,15.047744,1,1,5,80,0,0.63
9-12-80-1,9,12,0.103212,0.896788,12.120764,15.077928,1,1,5,80,0,0.63
10-12-80-1,10,12,0.19518,0.80482,13.168952,15.089368,1,1,5,80,0,0.63
11-12-80-1,11,12,0.342748,0.657252,14.159452,15.02048,1,1,5,80,0,0.63
12-12-80-1,12,12,0.548544,0.451456,14.933288,14.704924,1,1,5,80,0,0.63
13-12-80-1,13,12,0.771436,0.228564,15.23788,13.919056,1,1,5,80,0,0.63
14-12-80-1,14,12,0.93902,0.06098,15.127668,12.74292,1,1,5,80,0,0.63
0-13-80-1,0,13,0.001,0.999,0,0,1,1,5,80,0,0.63
1-13-80-1,1,13,0.001,0.999,0,0,1,1,5,80,0,0.63
2-13-80-1,2,13,0.001,0.999,0,0,1,1,5,80,0,0.63
3-13-80-1,3,13,0.00014,0.99986,5.005888,15.000292,1,1,5,80,0,0.63
4-13-80-1,4,13,0.000444,0.999556,6.004524,15.000808,1,1,5,80,0,0.63
5-13-80-1,5,13,0.001056,0.998944,7.00664,15.001912,1,1,5,80,0,0.63
6-13-80-1,6,13,0.00254,0.99746,8.003472,15.004308,1,1,5,80,0,0.63
7-13-80-1,7,13,0.006148,0.993852,9.016684,15.010552,1,1,5,80,0,0.63
8-13-80-1,8,13,0.014168,0.985832,10.029424,15.022248,1,1,5,80,0,0.63
9-13-80-1,9,13,0.033156,0.966844,11.064904,15.048052,1,1,5,80,0,0.63
10-13-80-1,10,13,0.073276,0.926724,12.127452,15.09886,1,1,5,80,0,0.63
11-13-80-1,11,13,0.15916,0.84084,13.251048,15.179696,1,1,5,80,0,0.63
12-13-80-1,12,13,0.316392,0.683608,14.378812,15.249784,1,1,5,80,0,0.63
13-13-80-1,13,13,0.559396,0.440604,15.266728,15.03156,1,1,5,80,0,0.63
14-13-80-1,14,13,0.83618,0.16382,15.345428,14.0012,1,1,5,80,0,0.63
0-14-80-1,0,14,0.001,0.999,0,0,1,1,5,80,0,0.63
1-14-80-1,1,14,0.001,0.999,0,0,1,1,5,80,0,0.63
2-14-80-1,2,14,0.001,0.999,0,0,1,1,5,80,0,0.63
3-14-80-1,3,14,0.001,0.999,0,0,1,1,5,80,0,0.63
4-14-80-1,4,14,2.00E-05,0.99998,5.004192,15.000036,1,1,5,80,0,0.63
5-14-80-1,5,14,1.00E-04,0.9999,6.0013,15.000132,1,1,5,80,0,0.63
6-14-80-1,6,14,0.00024,0.99976,7.001976,15.000644,1,1,5,80,0,0.63
7-14-80-1,7,14,6.00E-04,0.9994,7.999584,15.00148,1,1,5,80,0,0.63
8-14-80-1,8,14,0.002052,0.997948,9.005872,15.004112,1,1,5,80,0,0.63
9-14-80-1,9,14,0.005408,0.994592,10.013932,15.01124,1,1,5,80,0,0.63
10-14-80-1,10,14,0.014148,0.985852,11.039184,15.030504,1,1,5,80,0,0.63
11-14-80-1,11,14,0.037816,0.962184,12.098212,15.081248,1,1,5,80,0,0.63
12-14-80-1,12,14,0.103224,0.896776,13.261344,15.218532,1,1,5,80,0,0.63
13-14-80-1,13,14,0.279124,0.720876,14.716192,15.595604,1,1,5,80,0,0.63
14-14-80-1,14,14,0.557764,0.442236,15.94006,15.715608,1,1,5,80,0,0.63
14-15-80-1,14,15,0.271812,0.728188,15.385432,16.27252,1,1,5,80,0,0.63
15-14-80-1,15,14,0.841632,0.158368,16.159816,14.808908,1,1,5,80,0,0.63
15-15-80-1,15,15,0.569964,0.430036,16.432896,16.197576,1,1,5,80,0,0.63
0-1-80-0,0,1,0.435992,0.564008,11.865756,12.528112,0,0,5,80,0,0.63
1-1-80-0,1,1,0.544492,0.455508,12.747048,12.2876,0,0,5,80,0,0.63
2-1-80-0,2,1,0.64736,0.35264,13.492032,11.954324,0,0,5,80,0,0.63
3-1-80-0,3,1,0.747612,0.252388,14.105424,11.448152,0,0,5,80,0,0.63
4-1-80-0,4,1,0.8289,0.1711,14.524032,10.808336,0,0,5,80,0,0.63
5-1-80-0,5,1,0.893224,0.106776,14.7794,10.021956,0,0,5,80,0,0.63
6-1-80-0,6,1,0.940348,0.059652,14.922832,9.122036,0,0,5,80,0,0.63
7-1-80-0,7,1,0.969196,0.030804,14.980552,8.17368,0,0,5,80,0,0.63
0-2-80-0,0,2,0.332444,0.667556,11.560656,13.326652,0,0,5,80,0,0.63
1-2-80-0,1,2,0.434956,0.565044,12.455004,13.112484,0,0,5,80,0,0.63
2-2-80-0,2,2,0.543444,0.456556,13.238236,12.803012,0,0,5,80,0,0.63
3-2-80-0,3,2,0.652528,0.347472,13.895408,12.34616,0,0,5,80,0,0.63
4-2-80-0,4,2,0.754864,0.245136,14.386096,11.72576,0,0,5,80,0,0.63
5-2-80-0,5,2,0.838084,0.161916,14.705772,10.973796,0,0,5,80,0,0.63
6-2-80-0,6,2,0.90352,0.09648,14.887004,10.103116,0,0,5,80,0,0.63
7-2-80-0,7,2,0.948044,0.051956,14.972484,9.164224,0,0,5,80,0,0.63
0-3-80-0,0,3,0.240388,0.759612,11.132376,13.968328,0,0,5,80,0,0.63
1-3-80-0,1,3,0.329552,0.670448,12.038064,13.801672,0,0,5,80,0,0.63
2-3-80-0,2,3,0.430988,0.569012,12.859592,13.54694,0,0,5,80,0,0.63
3-3-80-0,3,3,0.5456,0.4544,13.597068,13.145204,0,0,5,80,0,0.63
4-3-80-0,4,3,0.658492,0.341508,14.167268,12.600884,0,0,5,80,0,0.63
5-3-80-0,5,3,0.764332,0.235668,14.575372,11.90004,0,0,5,80,0,0.63
6-3-80-0,6,3,0.850872,0.149128,14.825284,11.076452,0,0,5,80,0,0.63
7-3-80-0,7,3,0.914148,0.085852,14.94906,10.159352,0,0,5,80,0,0.63
0-4-80-0,0,4,0.162848,0.837152,10.5363,14.434528,0,0,5,80,0,0.63
1-4-80-0,1,4,0.232864,0.767136,11.462896,14.321664,0,0,5,80,0,0.63
2-4-80-0,2,4,0.323832,0.676168,12.34982,14.126568,0,0,5,80,0,0.63
3-4-80-0,3,4,0.429424,0.570576,13.141152,13.823072,0,0,5,80,0,0.63
4-4-80-0,4,4,0.549536,0.450464,13.8284,13.365704,0,0,5,80,0,0.63
5-4-80-0,5,4,0.667084,0.332916,14.345352,12.77406,0,0,5,80,0,0.63
6-4-80-0,6,4,0.777432,0.222568,14.70622,12.009376,0,0,5,80,0,0.63
7-4-80-0,7,4,0.8633,0.1367,14.90024,11.141064,0,0,5,80,0,0.63
0-5-80-0,0,5,0.101196,0.898804,9.78396,14.733744,0,0,5,80,0,0.63
1-5-80-0,1,5,0.152924,0.847076,10.749996,14.669116,0,0,5,80,0,0.63
2-5-80-0,2,5,0.224572,0.775428,11.680204,14.544156,0,0,5,80,0,0.63
3-5-80-0,3,5,0.315328,0.684672,12.550464,14.346076,0,0,5,80,0,0.63
4-5-80-0,4,5,0.42626,0.57374,13.33274,14.01608,0,0,5,80,0,0.63
5-5-80-0,5,5,0.550476,0.449524,13.982236,13.533012,0,0,5,80,0,0.63
6-5-80-0,6,5,0.677932,0.322068,14.483668,12.874296,0,0,5,80,0,0.63
7-5-80-0,7,5,0.791196,0.208804,14.797556,12.082476,0,0,5,80,0,0.63
0-6-80-0,0,6,0.058112,0.941888,8.9147,14.894472,0,0,5,80,0,0.63
1-6-80-0,1,6,0.091956,0.908044,9.908388,14.865228,0,0,5,80,0,0.63
2-6-80-0,2,6,0.143408,0.856592,10.883252,14.805536,0,0,5,80,0,0.63
3-6-80-0,3,6,0.212516,0.787484,11.809708,14.695944,0,0,5,80,0,0.63
4-6-80-0,4,6,0.30426,0.69574,12.682276,14.500276,0,0,5,80,0,0.63
5-6-80-0,5,6,0.420488,0.579512,13.465004,14.165536,0,0,5,80,0,0.63
6-6-80-0,6,6,0.556508,0.443492,14.119876,13.644232,0,0,5,80,0,0.63
7-6-80-0,7,6,0.692344,0.307656,14.59996,12.954992,0,0,5,80,0,0.63
0-7-80-0,0,7,0.029624,0.970376,7.981692,14.968532,0,0,5,80,0,0.63
1-7-80-0,1,7,0.050932,0.949068,8.979316,14.95838,0,0,5,80,0,0.63
2-7-80-0,2,7,0.082348,0.917652,9.981016,14.93846,0,0,5,80,0,0.63
3-7-80-0,3,7,0.130548,0.869452,10.945936,14.888972,0,0,5,80,0,0.63
4-7-80-0,4,7,0.198008,0.801992,11.879464,14.794188,0,0,5,80,0,0.63
5-7-80-0,5,7,0.290708,0.709292,12.772316,14.623172,0,0,5,80,0,0.63
6-7-80-0,6,7,0.41312,0.58688,13.56606,14.295264,0,0,5,80,0,0.63
7-7-80-0,7,7,0.561308,0.438692,14.246164,13.762028,0,0,5,80,0,0.63
0-0-75-1,0,0,0.502416,0.497584,11.30124,11.29058,1,0,10,75,0,0.63
8-0-75-1,8,0,0.990064,0.009936,15.000404,6.587216,1,1,10,75,0,0.63
9-0-75-1,9,0,0.996164,0.003836,15.001712,5.589556,1,1,10,75,0,0.63
10-0-75-1,10,0,0.99884,0.00116,15.00104,4.593796,1,1,10,75,0,0.63
11-0-75-1,11,0,0.999,0.001,0,0,1,1,10,75,0,0.63
12-0-75-1,12,0,0.999,0.001,0,0,1,1,10,75,0,0.63
13-0-75-1,13,0,0.999,0.001,0,0,1,1,10,75,0,0.63
14-0-75-1,14,0,0.999,0.001,0,0,1,1,10,75,0,0.63
0-1-75-1,0,1,0.39356,0.60644,11.145692,12.243716,1,0,10,75,0,0.63
1-1-75-1,1,1,0.502384,0.497616,12.098508,12.085624,1,0,10,75,0,0.63
2-1-75-1,2,1,0.61024,0.38976,12.96532,11.851228,1,0,10,75,0,0.63
3-1-75-1,3,1,0.715488,0.284512,13.714044,11.480004,1,0,10,75,0,0.63
4-1-75-1,4,1,0.803724,0.196276,14.267172,10.967084,1,0,10,75,0,0.63
5-1-75-1,5,1,0.873932,0.126068,14.637608,10.281148,1,0,10,75,0,0.63
6-1-75-1,6,1,0.925208,0.074792,14.848532,9.477676,1,0,10,75,0,0.63
7-1-75-1,7,1,0.96084,0.03916,14.952572,8.54892,1,0,10,75,0,0.63
8-1-75-1,8,1,0.981276,0.018724,15.00054,7.592916,1,1,10,75,0,0.63
9-1-75-1,9,1,0.992952,0.007048,15.004204,6.592892,1,1,10,75,0,0.63
10-1-75-1,10,1,0.997596,0.002404,15.002316,5.587676,1,1,10,75,0,0.63
11-1-75-1,11,1,0.999328,0.000672,15.0007,4.592096,1,1,10,75,0,0.63
12-1-75-1,12,1,0.999,0.001,0,0,1,1,10,75,0,0.63
13-1-75-1,13,1,0.999,0.001,0,0,1,1,10,75,0,0.63
14-1-75-1,14,1,0.999,0.001,0,0,1,1,10,75,0,0.63
0-2-75-1,0,2,0.293188,0.706812,10.911896,13.10108,1,0,10,75,0,0.63
1-2-75-1,1,2,0.393652,0.606348,11.864384,12.950928,1,0,10,75,0,0.63
2-2-75-1,2,2,0.503524,0.496476,12.746124,12.726988,1,0,10,75,0,0.63
3-2-75-1,3,2,0.613524,0.386476,13.512996,12.391176,1,0,10,75,0,0.63
4-2-75-1,4,2,0.719472,0.280528,14.117048,11.893436,1,0,10,75,0,0.63
5-2-75-1,5,2,0.810376,0.189624,14.548448,11.242028,1,0,10,75,0,0.63
6-2-75-1,6,2,0.882432,0.117568,14.80588,10.460692,1,0,10,75,0,0.63
7-2-75-1,7,2,0.933332,0.066668,14.933304,9.55448,1,0,10,75,0,0.63
8-2-75-1,8,2,0.9674,0.0326,14.99994,8.601012,1,1,10,75,0,0.63
9-2-75-1,9,2,0.986288,0.013712,15.005436,7.594412,1,1,10,75,0,0.63
10-2-75-1,10,2,0.995068,0.004932,15.003972,6.593972,1,1,10,75,0,0.63
11-2-75-1,11,2,0.998592,0.001408,15.00164,5.58686,1,1,10,75,0,0.63
12-2-75-1,12,2,0.999732,0.000268,15.000476,4.586764,1,1,10,75,0,0.63
13-2-75-1,13,2,0.999,0.001,0,0,1,1,10,75,0,0.63
14-2-75-1,14,2,0.999,0.001,0,0,1,1,10,75,0,0.63
0-3-75-1,0,3,0.204704,0.795296,10.540188,13.81316,1,0,10,75,0,0.63
1-3-75-1,1,3,0.289188,0.710812,11.495932,13.691904,1,0,10,75,0,0.63
2-3-75-1,2,3,0.390492,0.609508,12.395508,13.499112,1,0,10,75,0,0.63
3-3-75-1,3,3,0.505008,0.494992,13.219324,13.182812,1,0,10,75,0,0.63
4-3-75-1,4,3,0.618172,0.381828,13.881084,12.74838,1,0,10,75,0,0.63
5-3-75-1,5,3,0.728528,0.271472,14.396424,12.142108,1,0,10,75,0,0.63
6-3-75-1,6,3,0.82098,0.17902,14.725608,11.408104,1,0,10,75,0,0.63
7-3-75-1,7,3,0.894244,0.105756,14.906024,10.5438,1,0,10,75,0,0.63
8-3-75-1,8,3,0.944076,0.055924,14.993208,9.603272,1,1,10,75,0,0.63
9-3-75-1,9,3,0.97408,0.02592,15.008488,8.611812,1,1,10,75,0,0.63
10-3-75-1,10,3,0.990536,0.009464,15.007092,7.590532,1,1,10,75,0,0.63
11-3-75-1,11,3,0.996956,0.003044,15.00302,6.59084,1,1,10,75,0,0.63
12-3-75-1,12,3,0.999316,0.000684,15.001156,5.584552,1,1,10,75,0,0.63
