MatchID,RecTeam_Score,PullTeam_Score,RecTeam_Win_Prob,PullTeam_Win_Prob,RecTeam_Avg_Score,PullTeam_Avg_Score,RecTeam_RecToStartGame,firstHalf,Time_StartofSim,Time_UntilCap,CapOn,SimulationCount,OLE_Rate
2-1-10-0,2,1,0.761864,0.238136,5.672596,4.236664,0,0,75,10,No,"250,000",0.7
3-1-10-0,3,1,0.88794,0.11206,6.776892,4.254824,0,0,75,10,No,"250,000",0.7
4-1-10-0,4,1,0.953164,0.046836,7.84524,4.181648,0,0,75,10,No,"250,000",0.7
5-1-10-0,5,1,0.983996,0.016004,8.897532,3.940524,0,0,75,10,No,"250,000",0.7
6-1-10-0,6,1,0.995488,0.004512,9.948,3.822148,0,0,75,10,No,"250,000",0.7
7-1-10-0,7,1,0.998796,0.001204,10.599988,3.466616,0,0,75,10,No,"250,000",0.7
0-2-10-0,0,2,0.174476,0.825524,3.528172,5.432328,0,0,75,10,No,"250,000",0.7
1-2-10-0,1,2,0.344404,0.655596,4.508488,5.317064,0,0,75,10,No,"250,000",0.7
2-2-10-0,2,2,0.567476,0.432524,5.556444,5.232184,0,0,75,10,No,"250,000",0.7
3-2-10-0,3,2,0.761032,0.238968,6.668888,5.225944,0,0,75,10,No,"250,000",0.7
4-2-10-0,4,2,0.888416,0.111584,7.777532,5.149956,0,0,75,10,No,"250,000",0.7
5-2-10-0,5,2,0.959188,0.040812,8.872224,4.928768,0,0,75,10,No,"250,000",0.7
6-2-10-0,6,2,0.987596,0.012404,9.938172,4.82554,0,0,75,10,No,"250,000",0.7
7-2-10-0,7,2,0.996528,0.003472,10.599072,4.46138,0,0,75,10,No,"250,000",0.7
0-3-10-0,0,3,0.075828,0.924172,3.563196,6.525712,0,0,75,10,No,"250,000",0.7
1-3-10-0,1,3,0.177332,0.822668,4.535424,6.425716,0,0,75,10,No,"250,000",0.7
2-3-10-0,2,3,0.34546,0.65454,5.51288,6.311308,0,0,75,10,No,"250,000",0.7
3-3-10-0,3,3,0.566792,0.433208,6.557596,6.223256,0,0,75,10,No,"250,000",0.7
4-3-10-0,4,3,0.76394,0.23606,7.67448,6.124632,0,0,75,10,No,"250,000",0.7
5-3-10-0,5,3,0.901688,0.098312,8.814488,5.911396,0,0,75,10,No,"250,000",0.7
6-3-10-0,6,3,0.96704,0.03296,9.916368,5.816736,0,0,75,10,No,"250,000",0.7
7-3-10-0,7,3,0.989892,0.010108,10.590284,5.459196,0,0,75,10,No,"250,000",0.7
0-4-10-0,0,4,0.031276,0.968724,3.599004,7.572324,0,0,75,10,No,"250,000",0.7
1-4-10-0,1,4,0.077452,0.922548,4.570976,7.523272,0,0,75,10,No,"250,000",0.7
2-4-10-0,2,4,0.175252,0.824748,5.528464,7.427556,0,0,75,10,No,"250,000",0.7
3-4-10-0,3,4,0.348168,0.651832,6.513752,7.293048,0,0,75,10,No,"250,000",0.7
4-4-10-0,4,4,0.575696,0.424304,7.565972,7.122892,0,0,75,10,No,"250,000",0.7
5-4-10-0,5,4,0.790852,0.209148,8.723912,6.906616,0,0,75,10,No,"250,000",0.7
6-4-10-0,6,4,0.918472,0.081528,9.866092,6.812724,0,0,75,10,No,"250,000",0.7
7-4-10-0,7,4,0.974044,0.025956,10.57488,6.44866,0,0,75,10,No,"250,000",0.7
0-5-10-0,0,5,0.011412,0.988588,3.599872,8.59438,0,0,75,10,No,"250,000",0.7
1-5-10-0,1,5,0.030832,0.969168,4.587556,8.570992,0,0,75,10,No,"250,000",0.7
2-5-10-0,2,5,0.07768,0.92232,5.564844,8.515704,0,0,75,10,No,"250,000",0.7
3-5-10-0,3,5,0.178828,0.821172,6.530584,8.406012,0,0,75,10,No,"250,000",0.7
4-5-10-0,4,5,0.361936,0.638064,7.523116,8.209804,0,0,75,10,No,"250,000",0.7
5-5-10-0,5,5,0.609904,0.390096,8.619572,7.96818,0,0,75,10,No,"250,000",0.7
6-5-10-0,6,5,0.814808,0.185192,9.787584,7.843816,0,0,75,10,No,"250,000",0.7
7-5-10-0,7,5,0.93396,0.06604,10.532168,7.439828,0,0,75,10,No,"250,000",0.7
0-6-10-0,0,6,0.004084,0.995916,3.544552,9.546524,0,0,75,10,No,"250,000",0.7
1-6-10-0,1,6,0.01118,0.98882,4.538552,9.541824,0,0,75,10,No,"250,000",0.7
2-6-10-0,2,6,0.031648,0.968352,5.539228,9.512568,0,0,75,10,No,"250,000",0.7
3-6-10-0,3,6,0.079896,0.920104,6.510584,9.450844,0,0,75,10,No,"250,000",0.7
4-6-10-0,4,6,0.186436,0.813564,7.485504,9.318348,0,0,75,10,No,"250,000",0.7
5-6-10-0,5,6,0.373416,0.626584,8.502956,9.132292,0,0,75,10,No,"250,000",0.7
6-6-10-0,6,6,0.6279,0.3721,9.61316,8.894632,0,0,75,10,No,"250,000",0.7
7-6-10-0,7,6,0.841096,0.158904,10.404592,8.405,0,0,75,10,No,"250,000",0.7
0-7-10-0,0,7,0.001336,0.998664,3.1701,10.169692,0,0,75,10,No,"250,000",0.7
1-7-10-0,1,7,0.003652,0.996348,4.166036,10.167588,0,0,75,10,No,"250,000",0.7
2-7-10-0,2,7,0.010328,0.989672,5.162604,10.160308,0,0,75,10,No,"250,000",0.7
3-7-10-0,3,7,0.02768,0.97232,6.15272,10.139868,0,0,75,10,No,"250,000",0.7
4-7-10-0,4,7,0.072756,0.927244,7.138604,10.086648,0,0,75,10,No,"250,000",0.7
5-7-10-0,5,7,0.168396,0.831604,8.111808,9.979404,0,0,75,10,No,"250,000",0.7
6-7-10-0,6,7,0.353964,0.646036,9.071184,9.750604,0,0,75,10,No,"250,000",0.7
7-7-10-0,7,7,0.652408,0.347592,10.041328,9.274108,0,0,75,10,No,"250,000",0.7
0-0-5-1,0,0,0.57676,0.42324,2.808392,2.478128,1,0,80,5,No,"250,000",0.7
8-0-5-1,8,0,0.999796,0.000204,11.183244,2.616644,1,1,80,5,No,"250,000",0.7
9-0-5-1,9,0,0.999928,7.20E-05,12.1847,2.612276,1,1,80,5,No,"250,000",0.7
10-0-5-1,10,0,0.999972,2.80E-05,13.183608,2.615492,1,1,80,5,No,"250,000",0.7
11-0-5-1,11,0,0.999,0.001,0,0,1,1,80,5,No,"250,000",0.7
12-0-5-1,12,0,0.999,0.001,0,0,1,1,80,5,No,"250,000",0.7
13-0-5-1,13,0,0.999,0.001,0,0,1,1,80,5,No,"250,000",0.7
14-0-5-1,14,0,0.999,0.001,0,0,1,1,80,5,No,"250,000",0.7
0-1-5-1,0,1,0.326444,0.673556,2.786908,3.603084,1,0,80,5,No,"250,000",0.7
1-1-5-1,1,1,0.578772,0.421228,3.8103,3.474668,1,0,80,5,No,"250,000",0.7
2-1-5-1,2,1,0.786384,0.213616,4.973024,3.515788,1,0,80,5,No,"250,000",0.7
3-1-5-1,3,1,0.90606,0.09394,6.081104,3.558956,1,0,80,5,No,"250,000",0.7
4-1-5-1,4,1,0.963304,0.036696,7.143104,3.593248,1,0,80,5,No,"250,000",0.7
5-1-5-1,5,1,0.986604,0.013396,8.17228,3.60672,1,0,80,5,No,"250,000",0.7
6-1-5-1,6,1,0.995356,0.004644,9.179076,3.611664,1,0,80,5,No,"250,000",0.7
7-1-5-1,7,1,0.998516,0.001484,10.078892,3.513208,1,0,80,5,No,"250,000",0.7
8-1-5-1,8,1,0.999436,0.000564,11.183032,3.611812,1,1,80,5,No,"250,000",0.7
9-1-5-1,9,1,0.999724,0.000276,12.184944,3.612912,1,1,80,5,No,"250,000",0.7
10-1-5-1,10,1,0.999948,5.20E-05,13.185928,3.611128,1,1,80,5,No,"250,000",0.7
11-1-5-1,11,1,0.99998,2.00E-05,14.169332,3.596456,1,1,80,5,No,"250,000",0.7
12-1-5-1,12,1,0.999,0.001,0,0,1,1,80,5,No,"250,000",0.7
13-1-5-1,13,1,0.999,0.001,0,0,1,1,80,5,No,"250,000",0.7
14-1-5-1,14,1,0.999,0.001,0,0,1,1,80,5,No,"250,000",0.7
0-2-5-1,0,2,0.15172,0.84828,2.817328,4.732984,1,0,80,5,No,"250,000",0.7
1-2-5-1,1,2,0.328844,0.671156,3.792196,4.600228,1,0,80,5,No,"250,000",0.7
2-2-5-1,2,2,0.577396,0.422604,4.809988,4.482544,1,0,80,5,No,"250,000",0.7
3-2-5-1,3,2,0.786544,0.213456,5.97146,4.51788,1,0,80,5,No,"250,000",0.7
4-2-5-1,4,2,0.906208,0.093792,7.079316,4.563268,1,0,80,5,No,"250,000",0.7
5-2-5-1,5,2,0.963728,0.036272,8.14466,4.5917,1,0,80,5,No,"250,000",0.7
6-2-5-1,6,2,0.986512,0.013488,9.16894,4.604244,1,0,80,5,No,"250,000",0.7
7-2-5-1,7,2,0.995212,0.004788,10.075912,4.507412,1,0,80,5,No,"250,000",0.7
8-2-5-1,8,2,0.998244,0.001756,11.182572,4.614032,1,1,80,5,No,"250,000",0.7
9-2-5-1,9,2,0.999388,0.000612,12.184768,4.617176,1,1,80,5,No,"250,000",0.7
10-2-5-1,10,2,0.9998,2.00E-04,13.183092,4.610068,1,1,80,5,No,"250,000",0.7
11-2-5-1,11,2,0.999936,6.40E-05,14.167388,4.591756,1,1,80,5,No,"250,000",0.7
12-2-5-1,12,2,0.999976,2.40E-05,14.891712,4.31966,1,1,80,5,No,"250,000",0.7
13-2-5-1,13,2,0.999,0.001,0,0,1,1,80,5,No,"250,000",0.7
14-2-5-1,14,2,0.999,0.001,0,0,1,1,80,5,No,"250,000",0.7
0-3-5-1,0,3,0.060648,0.939352,2.866436,5.834404,1,0,80,5,No,"250,000",0.7
1-3-5-1,1,3,0.151416,0.848584,3.818,5.733032,1,0,80,5,No,"250,000",0.7
2-3-5-1,2,3,0.32628,0.67372,4.788744,5.604928,1,0,80,5,No,"250,000",0.7
3-3-5-1,3,3,0.5771,0.4229,5.807764,5.48072,1,0,80,5,No,"250,000",0.7
4-3-5-1,4,3,0.785472,0.214528,6.970428,5.520352,1,0,80,5,No,"250,000",0.7
5-3-5-1,5,3,0.90608,0.09392,8.078924,5.567876,1,0,80,5,No,"250,000",0.7
6-3-5-1,6,3,0.962232,0.037768,9.1367,5.596716,1,0,80,5,No,"250,000",0.7
7-3-5-1,7,3,0.985972,0.014028,10.065188,5.510592,1,0,80,5,No,"250,000",0.7
8-3-5-1,8,3,0.99536,0.00464,11.178576,5.614388,1,1,80,5,No,"250,000",0.7
9-3-5-1,9,3,0.998392,0.001608,12.182388,5.61466,1,1,80,5,No,"250,000",0.7
10-3-5-1,10,3,0.999508,0.000492,13.183616,5.613076,1,1,80,5,No,"250,000",0.7
11-3-5-1,11,3,0.99984,0.00016,14.168084,5.594996,1,1,80,5,No,"250,000",0.7
12-3-5-1,12,3,0.99996,4.00E-05,14.891596,5.321924,1,1,80,5,No,"250,000",0.7
13-3-5-1,13,3,0.999996,4.00E-06,14.999996,4.42726,1,1,80,5,No,"250,000",0.7
14-3-5-1,14,3,0.999,0.001,0,0,1,1,80,5,No,"250,000",0.7
0-4-5-1,0,4,0.02272,0.97728,2.886892,6.879344,1,0,80,5,No,"250,000",0.7
1-4-5-1,1,4,0.0612,0.9388,3.861812,6.832984,1,0,80,5,No,"250,000",0.7
2-4-5-1,2,4,0.151448,0.848552,4.814688,6.734412,1,0,80,5,No,"250,000",0.7
3-4-5-1,3,4,0.327928,0.672072,5.785608,6.599704,1,0,80,5,No,"250,000",0.7
4-4-5-1,4,4,0.5768,0.4232,6.805344,6.479268,1,0,80,5,No,"250,000",0.7
5-4-5-1,5,4,0.783844,0.216156,7.960592,6.519964,1,0,80,5,No,"250,000",0.7
6-4-5-1,6,4,0.903124,0.096876,9.062764,6.564184,1,0,80,5,No,"250,000",0.7
7-4-5-1,7,4,0.9632,0.0368,10.036004,6.492164,1,0,80,5,No,"250,000",0.7
8-4-5-1,8,4,0.986172,0.013828,11.16908,6.607816,1,1,80,5,No,"250,000",0.7
9-4-5-1,9,4,0.994956,0.005044,12.176476,6.613372,1,1,80,5,No,"250,000",0.7
10-4-5-1,10,4,0.99832,0.00168,13.18284,6.613184,1,1,80,5,No,"250,000",0.7
11-4-5-1,11,4,0.999368,0.000632,14.167832,6.595788,1,1,80,5,No,"250,000",0.7
12-4-5-1,12,4,0.999832,0.000168,14.89032,6.315404,1,1,80,5,No,"250,000",0.7
13-4-5-1,13,4,0.999964,3.60E-05,14.999984,5.430172,1,1,80,5,No,"250,000",0.7
14-4-5-1,14,4,0.999996,4.00E-06,15.000008,4.431292,1,1,80,5,No,"250,000",0.7
0-5-5-1,0,5,0.008312,0.991688,2.817324,7.891432,1,0,80,5,No,"250,000",0.7
1-5-5-1,1,5,0.022776,0.977224,3.804356,7.87656,1,0,80,5,No,"250,000",0.7
2-5-5-1,2,5,0.0611,0.9389,4.7836,7.83112,1,0,80,5,No,"250,000",0.7
3-5-5-1,3,5,0.14972,0.85028,5.737464,7.73536,1,0,80,5,No,"250,000",0.7
4-5-5-1,4,5,0.3216,0.6784,6.705132,7.608008,1,0,80,5,No,"250,000",0.7
5-5-5-1,5,5,0.563776,0.436224,7.721388,7.493624,1,0,80,5,No,"250,000",0.7
6-5-5-1,6,5,0.769284,0.230716,8.893344,7.538608,1,0,80,5,No,"250,000",0.7
7-5-5-1,7,5,0.904936,0.095064,9.963024,7.4649,1,0,80,5,No,"250,000",0.7
8-5-5-1,8,5,0.963436,0.036564,11.142768,7.592576,1,1,80,5,No,"250,000",0.7
9-5-5-1,9,5,0.986448,0.013552,12.171448,7.60964,1,1,80,5,No,"250,000",0.7
10-5-5-1,10,5,0.994936,0.005064,13.177772,7.61152,1,1,80,5,No,"250,000",0.7
11-5-5-1,11,5,0.998416,0.001584,14.167616,7.5948,1,1,80,5,No,"250,000",0.7
12-5-5-1,12,5,0.999368,0.000632,14.889532,7.319928,1,1,80,5,No,"250,000",0.7
13-5-5-1,13,5,0.999916,8.40E-05,14.999984,6.427008,1,1,80,5,No,"250,000",0.7
14-5-5-1,14,5,0.999996,4.00E-06,15.000016,5.428512,1,1,80,5,No,"250,000",0.7
0-6-5-1,0,6,0.002252,0.997748,2.482308,8.909384,1,0,80,5,No,"250,000",0.7
1-6-5-1,1,6,0.00674,0.99326,3.482532,8.904776,1,0,80,5,No,"250,000",0.7
2-6-5-1,2,6,0.018752,0.981248,4.48074,8.889716,1,0,80,5,No,"250,000",0.7
3-6-5-1,3,6,0.050216,0.949784,5.462476,8.851492,1,0,80,5,No,"250,000",0.7
4-6-5-1,4,6,0.125268,0.874732,6.4301,8.768032,1,0,80,5,No,"250,000",0.7
5-6-5-1,5,6,0.279692,0.720308,7.45204,8.660152,1,0,80,5,No,"250,000",0.7
6-6-5-1,6,6,0.536496,0.463504,8.617604,8.534208,1,0,80,5,No,"250,000",0.7
7-6-5-1,7,6,0.77916,0.22084,9.838508,8.444988,1,0,80,5,No,"250,000",0.7
8-6-5-1,8,6,0.90698,0.09302,11.081232,8.56332,1,1,80,5,No,"250,000",0.7
9-6-5-1,9,6,0.962984,0.037016,12.142932,8.590732,1,1,80,5,No,"250,000",0.7
10-6-5-1,10,6,0.986432,0.013568,13.168436,8.608532,1,1,80,5,No,"250,000",0.7
11-6-5-1,11,6,0.995244,0.004756,14.16438,8.595136,1,1,80,5,No,"250,000",0.7
12-6-5-1,12,6,0.998332,0.001668,14.889072,8.323136,1,1,80,5,No,"250,000",0.7
13-6-5-1,13,6,0.999636,0.000364,14.999796,7.432464,1,1,80,5,No,"250,000",0.7
14-6-5-1,14,6,0.999976,2.40E-05,15.000048,6.427972,1,1,80,5,No,"250,000",0.7
0-7-5-1,0,7,0.000424,0.999576,2.431088,10.00724,1,0,80,5,No,"250,000",0.7
1-7-5-1,1,7,0.001524,0.998476,3.438416,10.006304,1,0,80,5,No,"250,000",0.7
2-7-5-1,2,7,0.004624,0.995376,4.436328,10.00478,1,0,80,5,No,"250,000",0.7
3-7-5-1,3,7,0.013392,0.986608,5.427844,9.99266,1,0,80,5,No,"250,000",0.7
4-7-5-1,4,7,0.037576,0.962424,6.424124,9.965236,1,0,80,5,No,"250,000",0.7
5-7-5-1,5,7,0.103184,0.896816,7.41846,9.89272,1,0,80,5,No,"250,000",0.7
6-7-5-1,6,7,0.250848,0.749152,8.490036,9.80054,1,0,80,5,No,"250,000",0.7
7-7-5-1,7,7,0.546944,0.453056,9.586716,9.443468,1,0,80,5,No,"250,000",0.7
8-7-5-1,8,7,0.786256,0.213744,10.970216,9.520108,1,1,80,5,No,"250,000",0.7
9-7-5-1,9,7,0.907296,0.092704,12.080548,9.558768,1,1,80,5,No,"250,000",0.7
10-7-5-1,10,7,0.963144,0.036856,13.145724,9.595024,1,1,80,5,No,"250,000",0.7
11-7-5-1,11,7,0.986048,0.013952,14.153396,9.593824,1,1,80,5,No,"250,000",0.7
12-7-5-1,12,7,0.995436,0.004564,14.88576,9.310244,1,1,80,5,No,"250,000",0.7
13-7-5-1,13,7,0.999012,0.000988,14.999572,8.428728,1,1,80,5,No,"250,000",0.7
14-7-5-1,14,7,0.999936,6.40E-05,15.000108,7.429516,1,1,80,5,No,"250,000",0.7
0-8-5-1,0,8,0.000344,0.999656,2.907008,10.900404,1,1,80,5,No,"250,000",0.7
1-8-5-1,1,8,0.001012,0.998988,3.902292,10.900576,1,1,80,5,No,"250,000",0.7
2-8-5-1,2,8,0.002916,0.997084,4.902184,10.897916,1,1,80,5,No,"250,000",0.7
3-8-5-1,3,8,0.00832,0.99168,5.89558,10.894236,1,1,80,5,No,"250,000",0.7
4-8-5-1,4,8,0.023164,0.976836,6.890392,10.876836,1,1,80,5,No,"250,000",0.7
5-8-5-1,5,8,0.061428,0.938572,7.867148,10.830656,1,1,80,5,No,"250,000",0.7
6-8-5-1,6,8,0.151132,0.848868,8.822504,10.7314,1,1,80,5,No,"250,000",0.7
7-8-5-1,7,8,0.32636,0.67364,9.785476,10.603384,1,1,80,5,No,"250,000",0.7
8-8-5-1,8,8,0.577548,0.422452,10.81134,10.480456,1,1,80,5,No,"250,000",0.7
9-8-5-1,9,8,0.785412,0.214588,11.968796,10.520968,1,1,80,5,No,"250,000",0.7
10-8-5-1,10,8,0.905668,0.094332,13.07938,10.561512,1,1,80,5,No,"250,000",0.7
11-8-5-1,11,8,0.963796,0.036204,14.127424,10.576248,1,1,80,5,No,"250,000",0.7
12-8-5-1,12,8,0.987164,0.012836,14.877548,10.3124,1,1,80,5,No,"250,000",0.7
13-8-5-1,13,8,0.996992,0.003008,14.999008,9.43066,1,1,80,5,No,"250,000",0.7
14-8-5-1,14,8,0.999704,0.000296,15.00042,8.427088,1,1,80,5,No,"250,000",0.7
0-9-5-1,0,9,5.60E-05,0.999944,2.898308,11.900332,1,1,80,5,No,"250,000",0.7
1-9-5-1,1,9,0.000344,0.999656,3.90262,11.903708,1,1,80,5,No,"250,000",0.7
2-9-5-1,2,9,0.000992,0.999008,4.900376,11.903468,1,1,80,5,No,"250,000",0.7
3-9-5-1,3,9,0.002928,0.997072,5.901496,11.89872,1,1,80,5,No,"250,000",0.7
4-9-5-1,4,9,0.008184,0.991816,6.898904,11.8936,1,1,80,5,No,"250,000",0.7
5-9-5-1,5,9,0.023132,0.976868,7.893648,11.875744,1,1,80,5,No,"250,000",0.7
6-9-5-1,6,9,0.061164,0.938836,8.867768,11.834712,1,1,80,5,No,"250,000",0.7
7-9-5-1,7,9,0.150496,0.849504,9.814756,11.734164,1,1,80,5,No,"250,000",0.7
8-9-5-1,8,9,0.326692,0.673308,10.78974,11.605168,1,1,80,5,No,"250,000",0.7
9-9-5-1,9,9,0.576504,0.423496,11.80944,11.481592,1,1,80,5,No,"250,000",0.7
10-9-5-1,10,9,0.783684,0.216316,12.965768,11.524052,1,1,80,5,No,"250,000",0.7
11-9-5-1,11,9,0.905668,0.094332,14.061716,11.548144,1,1,80,5,No,"250,000",0.7
12-9-5-1,12,9,0.965124,0.034876,14.855684,11.300908,1,1,80,5,No,"250,000",0.7
13-9-5-1,13,9,0.991316,0.008684,14.997892,10.434928,1,1,80,5,No,"250,000",0.7
14-9-5-1,14,9,0.99904,0.00096,15.00126,9.431268,1,1,80,5,No,"250,000",0.7
0-10-5-1,0,10,4.00E-05,0.99996,2.9039,12.902956,1,1,80,5,No,"250,000",0.7
1-10-5-1,1,10,8.00E-05,0.99992,3.904264,12.901688,1,1,80,5,No,"250,000",0.7
2-10-5-1,2,10,0.000344,0.999656,4.89984,12.90308,1,1,80,5,No,"250,000",0.7
3-10-5-1,3,10,0.001128,0.998872,5.901436,12.903656,1,1,80,5,No,"250,000",0.7
4-10-5-1,4,10,0.002988,0.997012,6.902116,12.901584,1,1,80,5,No,"250,000",0.7
5-10-5-1,5,10,0.008184,0.991816,7.898212,12.895172,1,1,80,5,No,"250,000",0.7
6-10-5-1,6,10,0.02282,0.97718,8.889828,12.878228,1,1,80,5,No,"250,000",0.7
7-10-5-1,7,10,0.06184,0.93816,9.872216,12.831144,1,1,80,5,No,"250,000",0.7
8-10-5-1,8,10,0.150988,0.849012,10.819372,12.73548,1,1,80,5,No,"250,000",0.7
9-10-5-1,9,10,0.326204,0.673796,11.787416,12.60286,1,1,80,5,No,"250,000",0.7
10-10-5-1,10,10,0.577472,0.422528,12.808744,12.478256,1,1,80,5,No,"250,000",0.7
11-10-5-1,11,10,0.784692,0.215308,13.9509,12.504176,1,1,80,5,No,"250,000",0.7
12-10-5-1,12,10,0.910584,0.089416,14.800476,12.279244,1,1,80,5,No,"250,000",0.7
13-10-5-1,13,10,0.97592,0.02408,14.998852,11.43692,1,1,80,5,No,"250,000",0.7
14-10-5-1,14,10,0.997144,0.002856,15.0044,10.433516,1,1,80,5,No,"250,000",0.7
0-11-5-1,0,11,0.001,0.999,0,0,1,1,80,5,No,"250,000",0.7
1-11-5-1,1,11,2.80E-05,0.999972,3.899248,13.894996,1,1,80,5,No,"250,000",0.7
2-11-5-1,2,11,0.000108,0.999892,4.89872,13.894148,1,1,80,5,No,"250,000",0.7
3-11-5-1,3,11,0.000404,0.999596,5.902156,13.897152,1,1,80,5,No,"250,000",0.7
4-11-5-1,4,11,0.000996,0.999004,6.898024,13.89442,1,1,80,5,No,"250,000",0.7
5-11-5-1,5,11,0.002736,0.997264,7.889268,13.894588,1,1,80,5,No,"250,000",0.7
6-11-5-1,6,11,0.008376,0.991624,8.892104,13.88522,1,1,80,5,No,"250,000",0.7
7-11-5-1,7,11,0.022484,0.977516,9.883044,13.86984,1,1,80,5,No,"250,000",0.7
8-11-5-1,8,11,0.061072,0.938928,10.858532,13.825108,1,1,80,5,No,"250,000",0.7
9-11-5-1,9,11,0.151344,0.848656,11.814308,13.72592,1,1,80,5,No,"250,000",0.7
10-11-5-1,10,11,0.330108,0.669892,12.789072,13.588296,1,1,80,5,No,"250,000",0.7
11-11-5-1,11,11,0.577056,0.422944,13.789416,13.459172,1,1,80,5,No,"250,000",0.7
12-11-5-1,12,11,0.792948,0.207052,14.711556,13.257376,1,1,80,5,No,"250,000",0.7
13-11-5-1,13,11,0.931432,0.068568,15.009864,12.479212,1,1,80,5,No,"250,000",0.7
14-11-5-1,14,11,0.989944,0.010056,15.014504,11.446004,1,1,80,5,No,"250,000",0.7
0-12-5-1,0,12,0.001,0.999,0,0,1,1,80,5,No,"250,000",0.7
1-12-5-1,1,12,0.001,0.999,0,0,1,1,80,5,No,"250,000",0.7
2-12-5-1,2,12,4.40E-05,0.999956,4.746972,14.744748,1,1,80,5,No,"250,000",0.7
3-12-5-1,3,12,9.20E-05,0.999908,5.749292,14.74594,1,1,80,5,No,"250,000",0.7
4-12-5-1,4,12,3.00E-04,0.9997,6.745948,14.745116,1,1,80,5,No,"250,000",0.7
5-12-5-1,5,12,0.000932,0.999068,7.748872,14.746044,1,1,80,5,No,"250,000",0.7
6-12-5-1,6,12,0.002984,0.997016,8.74674,14.7437,1,1,80,5,No,"250,000",0.7
7-12-5-1,7,12,0.007984,0.992016,9.73984,14.738024,1,1,80,5,No,"250,000",0.7
8-12-5-1,8,12,0.022172,0.977828,10.732976,14.721468,1,1,80,5,No,"250,000",0.7
9-12-5-1,9,12,0.059948,0.940052,11.712488,14.678576,1,1,80,5,No,"250,000",0.7
10-12-5-1,10,12,0.149716,0.850284,12.667804,14.583456,1,1,80,5,No,"250,000",0.7
11-12-5-1,11,12,0.32324,0.67676,13.644756,14.4597,1,1,80,5,No,"250,000",0.7
12-12-5-1,12,12,0.581148,0.418852,14.544708,14.2146,1,1,80,5,No,"250,000",0.7
13-12-5-1,13,12,0.822032,0.177968,15.08084,13.611612,1,1,80,5,No,"250,000",0.7
14-12-5-1,14,12,0.964892,0.035108,15.060068,12.50874,1,1,80,5,No,"250,000",0.7
0-13-5-1,0,13,0.001,0.999,0,0,1,1,80,5,No,"250,000",0.7
1-13-5-1,1,13,0.001,0.999,0,0,1,1,80,5,No,"250,000",0.7
2-13-5-1,2,13,0.001,0.999,0,0,1,1,80,5,No,"250,000",0.7
3-13-5-1,3,13,2.40E-05,0.999976,5.00082,14.999984,1,1,80,5,No,"250,000",0.7
4-13-5-1,4,13,7.60E-05,0.999924,5.996988,14.999944,1,1,80,5,No,"250,000",0.7
5-13-5-1,5,13,0.000228,0.999772,7.004708,14.99982,1,1,80,5,No,"250,000",0.7
6-13-5-1,6,13,0.000648,0.999352,7.99968,14.999608,1,1,80,5,No,"250,000",0.7
7-13-5-1,7,13,0.001996,0.998004,9.000388,14.99872,1,1,80,5,No,"250,000",0.7
8-13-5-1,8,13,0.005852,0.994148,9.9992,14.996912,1,1,80,5,No,"250,000",0.7
9-13-5-1,9,13,0.01748,0.98252,11.004008,14.99178,1,1,80,5,No,"250,000",0.7
10-13-5-1,10,13,0.047996,0.952004,12.00888,14.98222,1,1,80,5,No,"250,000",0.7
11-13-5-1,11,13,0.126024,0.873976,13.049748,14.98164,1,1,80,5,No,"250,000",0.7
12-13-5-1,12,13,0.30746,0.69254,14.224988,15.046608,1,1,80,5,No,"250,000",0.7
13-13-5-1,13,13,0.590628,0.409372,15.217128,14.881572,1,1,80,5,No,"250,000",0.7
14-13-5-1,14,13,0.878268,0.121732,15.308276,13.808656,1,1,80,5,No,"250,000",0.7
0-14-5-1,0,14,0.001,0.999,0,0,1,1,80,5,No,"250,000",0.7
1-14-5-1,1,14,0.001,0.999,0,0,1,1,80,5,No,"250,000",0.7
2-14-5-1,2,14,0.001,0.999,0,0,1,1,80,5,No,"250,000",0.7
3-14-5-1,3,14,0.001,0.999,0,0,1,1,80,5,No,"250,000",0.7
4-14-5-1,4,14,4.00E-06,0.999996,4.998288,15.000004,1,1,80,5,No,"250,000",0.7
5-14-5-1,5,14,1.60E-05,0.999984,6.000252,15.00002,1,1,80,5,No,"250,000",0.7
6-14-5-1,6,14,6.00E-05,0.99994,7.002976,15.00008,1,1,80,5,No,"250,000",0.7
7-14-5-1,7,14,0.000176,0.999824,8.00268,15.000256,1,1,80,5,No,"250,000",0.7
8-14-5-1,8,14,0.00062,0.99938,8.99978,15.00098,1,1,80,5,No,"250,000",0.7
9-14-5-1,9,14,0.0022,0.9978,10.000428,15.002728,1,1,80,5,No,"250,000",0.7
10-14-5-1,10,14,0.00748,0.99252,11.016768,15.010116,1,1,80,5,No,"250,000",0.7
11-14-5-1,11,14,0.024212,0.975788,12.046856,15.033284,1,1,80,5,No,"250,000",0.7
12-14-5-1,12,14,0.0821,0.9179,13.186808,15.139956,1,1,80,5,No,"250,000",0.7
13-14-5-1,13,14,0.2822,0.7178,14.87196,15.71162,1,1,80,5,No,"250,000",0.7
14-14-5-1,14,14,0.592476,0.407524,16.114896,15.77428,1,1,80,5,No,"250,000",0.7
14-15-5-1,14,15,0.269176,0.730824,15.522436,16.367272,1,1,80,5,No,"250,000",0.7
15-14-5-1,15,14,0.884372,0.115628,16.15754,14.653172,1,1,80,5,No,"250,000",0.7
